"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Dec 13 13:06:21 +0000 2023","1734922708759224556","Harun Al-Rasyid   KM50 dan Kanjuruhan disinggung oleh Capres Paslon No 1  Anies Baswedan :“Ini harus dituntaskan   ini harus bisa menghadirkan ras keadilan”  Cuma Pak Anies yg angkat kasus itu  tapi herannya pendukung PS bersikap sinis dan tanya knp bawa² orang mati  kan aneh😄 https://t.co/LXnQxTiqcw","18","87","769","2096","in","1406938814593916928","1734922708759224556","Dhyndha_","https://twitter.com/Dhyndha_/status/1734922708759224556","https://pbs.twimg.com/ext_tw_video_thumb/1734922258379149312/pu/img/_0cnLGbyLKmLgyHg.jpg","🌬 TTH"
"Tue Dec 12 16:58:33 +0000 2023","1734618753445367980","Loh loh loh  Karakter asli masing2 pasangan calon kelihatan aslinya  di #DebatCapres  Paslon No 2  Prabowo Emosian menanggapi pertanyaan  sementara Gibran seperti tim hore2 anak sekolahan  sampai2 harus ditegur oleh tim suksesnya agar menjaga sikap 🥺  Konyol dan aneh... https://t.co/mFa8rwkyXF","83","343","563","2818","in","2543953344","1734618753445367980","DavinaSastro","https://twitter.com/DavinaSastro/status/1734618753445367980","https://pbs.twimg.com/ext_tw_video_thumb/1734618198270775296/pu/img/BTGhVcC7yTZkkgTF.jpg","Jakarta Selatan, DKI Jakarta"
"Wed Dec 13 05:33:09 +0000 2023","1734808657668509880","Masya Allah...   Ikut bangga berada satu barisan dengan Paslon No 1. Untuk Urusan yang remeh-temeh saja sangat diperhatikan. Apalagi hal hal yang besar...   Pendukung paslon Anies - Muhaimin emang beda.   #DebatCapres  #AMINTerbaikNomor1  #AMINUnggulDebatCapres https://t.co/sdHAypUlcw","42","74","1385","3253","in","1132425764622675969","1734808657668509880","BangPino__","https://twitter.com/BangPino__/status/1734808657668509880","https://pbs.twimg.com/ext_tw_video_thumb/1734808625552789504/pu/img/D_5whvkR3d0f1Iw1.jpg","London, England"
"Tue Dec 12 16:08:04 +0000 2023","1734606051239182463","Mas anies.. Mas aniess.. Kalau Jokowi Diktator anda tidak akan jd Gubernur. Kacian deh lu tukang ngibul 👻 Pak Prabowo bukan emosian   justru ketegasannya melekat seperti Patriot.  Reminder 😉 Paslon 1 : Petugas Partai No 2 : Ketua Partai No 3 : Petugas Partai  Wowo 😘 Ganjar 👎 https://t.co/gGkfKuENLr","29","788","122","975","in","1659863813502693376","1734606051239182463","Ryan_Fighter7","https://twitter.com/Ryan_Fighter7/status/1734606051239182463","https://pbs.twimg.com/ext_tw_video_thumb/1734606013251362816/pu/img/OLE1BzWiKrjtc6yG.jpg",""
"Wed Dec 13 02:44:19 +0000 2023","1734766166856614030","Paling lama minggu depan akan ada rilis survei yg unggulkan paslon no 2 dgn elektabilitas 94% 😁  Attitude bowo keliatasn aslinya. 🆘😁 https://t.co/aIEwcoJ9wj","13","57","396","1021","in","312049767","1734766166856614030","UmarSyadatHsb__","https://twitter.com/UmarSyadatHsb__/status/1734766166856614030","https://pbs.twimg.com/amplify_video_thumb/1734766113601601536/img/UPQZZpVEQB6X6IKd.jpg","DKI Jakarta"
"Tue Dec 12 04:44:48 +0000 2023","1734434099329417664","Ini Gila guys...!!!   Blm prnh terdengar dari Paslon manapun sosok yg seberani Pak Anies menyuarakan ini.   Kemiskinan di Indonesia dijadikan sebuah komoditas politik utk melanggengkan kekuasaan.  Kemiskinan bukan "Social Problem" tp "Economic Problem" solusinya adh Kemandirian… https://t.co/YkFonE8BPa","238","358","4693","11006","in","1132425764622675969","1734434099329417664","BangPino__","https://twitter.com/BangPino__/status/1734434099329417664","https://pbs.twimg.com/ext_tw_video_thumb/1734433795338878976/pu/img/NugPVgdRDlzKDOMX.jpg","London, England"
"Wed Dec 13 00:23:53 +0000 2023","1734730825495945700","Paslon 1 feat Paslon 3 nyerang Paslon 2. Yg jago public speaking bisanya retorika doank prakteknya zonk. Beda dgn Pak Prabowo beliau santai dlm bertanya dan menjawab. Gak nyerang kalo ga di serang. Fakta Pak Prabowo gak bisa bersandiwara di depan publik. Keren 👍🥰   @temanduit https://t.co/rUZ19CL0No","18","283","70","304","in","1329955252913668096","1734730825495945700","mpoklela7","https://twitter.com/mpoklela7/status/1734730825495945700","https://pbs.twimg.com/ext_tw_video_thumb/1734730791484297216/pu/img/EscHMA63jJh6EJ2p.jpg","Bandung, Jawa Barat"
"Tue Dec 12 14:30:41 +0000 2023","1734581541098209610","#DebatCapres   Paslon 2: Saya gak nanya tentang covid  saya nanya tentang polusi!  Paslon 1: https://t.co/0T2VFlbMGe","413","263","1911","15189","in","775011194","1734581541098209610","briankhrisna","https://twitter.com/briankhrisna/status/1734581541098209610","https://pbs.twimg.com/media/GBJ4thVbIAEv-ge.jpg",""
"Tue Dec 12 14:33:22 +0000 2023","1734582217693937866","#DebatCapres   Paslon 3: Ada 12 kasus pelanggaran ham Berat dari 65 dll..  BROOOOO..... https://t.co/xBSaEhG9xl","542","261","1558","14315","in","775011194","1734582217693937866","briankhrisna","https://twitter.com/briankhrisna/status/1734582217693937866","https://pbs.twimg.com/media/GBJ5SyubEAA5QNf.jpg",""
"Tue Dec 12 14:16:24 +0000 2023","1734577947640741973","Sabar pak sabar 😂.  Anies serang terus No 2 Paslon 1  #DebatCapres #TangkapPRABOWO https://t.co/KSiflqQKhW","20","16","170","701","in","950959941489065985","1734577947640741973","Bilgiss087","https://twitter.com/Bilgiss087/status/1734577947640741973","https://pbs.twimg.com/ext_tw_video_thumb/1734577879760154624/pu/img/NZPevkiQptRYPgv9.jpg",""
