"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Dec 13 11:43:09 +0000 2023","1734901770860867732","@jacobs_beu @nongandah @gibran_tweet Memang punya rasa itu? Lawong etika aja dilanggar.. awowowoookkkkk","0","0","1","1","in","2172321512","1734596720603136222","ishak1509","https://twitter.com/ishak1509/status/1734901770860867732","","Sidoarjo, Indonesia"
"Sun Dec 10 13:26:32 +0000 2023","1733840624225526255","Keberanian Gibran dalam membawa perubahan dinilai positif oleh masyarakat Surabaya. @Faizulabid14  https://t.co/NGCglyO2Ji","0","0","0","0","in","1678783184920776712","1733840624225526255","SRukyo","https://twitter.com/SRukyo/status/1733840624225526255","","Surabaya"
"Mon Dec 11 08:03:23 +0000 2023","1734121690026930524","Prabowo-Gibran Unggul Signifikan dari Pesaingnya Berdasarkan Survei Litbang Kompas https://t.co/FhRbicWW0k","0","1","0","5","in","848614550","1734121690026930524","e100ss","https://twitter.com/e100ss/status/1734121690026930524","","Kota Surabaya, Jawa Timur"
"Sat Dec 09 13:02:25 +0000 2023","1733472168498102577","@gibran_tweet Salam 🤟🤟🤟 https://t.co/ETOEsaUglX","0","0","0","0","in","1440914340022865921","1733294018275262732","Nurhadi40083478","https://twitter.com/Nurhadi40083478/status/1733472168498102577","https://pbs.twimg.com/media/GA6Hvn1boAApIAX.jpg",""
"Wed Dec 13 00:11:51 +0000 2023","1734727797879554200","@Muhammad_Saewad @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Amin","0","0","0","0","en","1031211556216791040","1734592794877202609","Fauzimuhamat2","https://twitter.com/Fauzimuhamat2/status/1734727797879554200","","Blitar, Jawa Timur"
"Sun Dec 10 13:42:31 +0000 2023","1733844647699767312","KGB SURABAYA SELALU HOREG  SEBAGAI SEMANGAT TUK CALON PRESIDEN R I 2024. 2029  PRABOWO  GIBRAN https://t.co/GbWZc5FeX3","0","0","0","1","in","1665765106893078529","1733844647699767312","TasriefH4579","https://twitter.com/TasriefH4579/status/1733844647699767312","https://pbs.twimg.com/ext_tw_video_thumb/1733844590816628736/pu/img/PcItAsA92IpuvsjD.jpg",""
"Mon Dec 11 16:55:46 +0000 2023","1734255665533837550","Pada Desember 2023 ini survei menemukan pasangan nomor urut 2 Prabowo-Gibran itu tingkat elektabilitasnya atau dukungan masyarakat ada di angka 45 6 persen #PSGibranSemakinDiDepan https://t.co/pAhB8cilWE","0","0","2","2","in","870742633139666944","1734255665533837550","nitnotw","https://twitter.com/nitnotw/status/1734255665533837550","","Kota Surabaya, Jawa Timur"
"Wed Dec 13 15:04:40 +0000 2023","1734952482110124305","Prabowo pilih Gibran  apakah ini langkah revolusioner atau malah menuju teater politik? @simple_dong  https://t.co/oHkWao6Yk0","0","0","0","0","in","1676821209093378048","1734952482110124305","khaernafeb","https://twitter.com/khaernafeb/status/1734952482110124305","","Probolinggo"
"Wed Dec 06 15:10:31 +0000 2023","1732417241692660153","Ini beneran ya? Trus klo nunggu arahan pak Jokowi. Gibran ini sebagai ap ya? https://t.co/srLBvj3Bnk","0","0","0","1","in","986277638078529536","1732417241692660153","GosongImam","https://twitter.com/GosongImam/status/1732417241692660153","https://pbs.twimg.com/ext_tw_video_thumb/1732417221815939072/pu/img/V0MDWnHryhPFQ0gV.jpg","Klakah, Indonesia"
"Mon Dec 11 16:54:51 +0000 2023","1734255437116235956","Jika membandingkan data elektabilitas per paslon dengan hasil survei sebelumnya pada Oktober. Menurutnya  paslon Prabowo-Gibran dan AMIN mengalami peningkatan suara  sedangkan Ganjar-Mahfud cenderung menurun #PSGibranSemakinDiDepan https://t.co/ZKypNnHqjM","0","0","2","2","in","870742633139666944","1734255437116235956","nitnotw","https://twitter.com/nitnotw/status/1734255437116235956","","Kota Surabaya, Jawa Timur"
"Wed Dec 13 11:38:32 +0000 2023","1734900607784485203","Keberpihakan pada rakyat yang nyata  seperti yang diterapkan oleh Gibran  menciptakan pemimpin yang dapat dipegang teguh oleh masyarakat @atet21102083  https://t.co/0zPyr7zgw2","0","0","0","0","in","1676486432498802688","1734900607784485203","wenisolihat20","https://twitter.com/wenisolihat20/status/1734900607784485203","","Mojokerto"
"Sun Dec 10 07:04:58 +0000 2023","1733744597434871848","Belum ada bukti kalau Gibran bisa membawa perubahan positif @Ajevannazar Rekam Jejak Prabowo https://t.co/3uvhrQDdAs","0","0","0","0","in","1712790877272440832","1733744597434871848","putradaniiii","https://twitter.com/putradaniiii/status/1733744597434871848","https://pbs.twimg.com/ext_tw_video_thumb/1733744549066145792/pu/img/deBizbzJdmoWABqi.jpg","Surabaya"
"Wed Dec 06 10:33:50 +0000 2023","1732347609006952458","syarat dukung Gibran itu harus absen ya! https://t.co/zYUFrpo8Gd","0","0","0","0","in","1712393339247656960","1732347609006952458","AngkasavS","https://twitter.com/AngkasavS/status/1732347609006952458","https://pbs.twimg.com/media/GAqI9zLaIAA2Adg.jpg","Probolinggo"
"Mon Dec 11 16:54:01 +0000 2023","1734255228139233377","Dalam survei menemukan bahwa pasangan nomor 2 Prabowo-Gibran itu angka elektabilitasnya atau dukungan masyarakatnya ada di 45 6%. Kemudian disusul oleh Ganjar-Mahfud 23 8%  Anies-Muhaimin yaitu 22 3%  #PSGibranSemakinDiDepan https://t.co/ZKypNnHqjM","0","0","2","2","in","870742633139666944","1734255228139233377","nitnotw","https://twitter.com/nitnotw/status/1734255228139233377","","Kota Surabaya, Jawa Timur"
"Wed Dec 06 10:26:22 +0000 2023","1732345730155847930","Wah serius tanpa Gibran debat ini jadi hambar https://t.co/32Zi58GI7j","0","0","0","0","in","1712788774953086977","1732345730155847930","AnandaDwitamiii","https://twitter.com/AnandaDwitamiii/status/1732345730155847930","https://pbs.twimg.com/media/GAqHQd8akAABUYe.jpg","Probolinggo"
"Sun Dec 10 13:58:29 +0000 2023","1733848665729667566","Prabowo-Gibran dianggap sebagai simbol harapan baru bagi masyarakat Surabaya. @flownsparks  https://t.co/zX4NONMDOS","0","0","0","0","in","1675442918558154752","1733848665729667566","dian_katriya","https://twitter.com/dian_katriya/status/1733848665729667566","","Madiun"
"Sun Dec 10 14:18:58 +0000 2023","1733853819442954341","Masyarakat Jateng yakin bahwa Prabowo-Gibran dapat menciptakan lapangan kerja yang lebih banyak. @masmauw  https://t.co/9frtRR3DxV","0","0","0","0","in","1678695529042292736","1733853819442954341","TonSuwirno","https://twitter.com/TonSuwirno/status/1733853819442954341","","Madiun"
"Tue Dec 05 08:35:51 +0000 2023","1731955529419981306","@convomf Gibran","0","0","0","0","en","1571684326173188101","1731951850629521632","AsamAminoCoffee","https://twitter.com/AsamAminoCoffee/status/1731955529419981306","","Kota Malang, Jawa Timur"
