"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Mon Dec 11 04:54:18 +0000 2023","1734074102275846411","Pemimpin seperti Ganjar-Mahfud memahami bahwa keberagaman politik adalah kekayaan  bukan ancaman seperti yang terlihat pada kasus Prabowo-Gibran. @Yuniawa29  LanjutGan https://t.co/Qxy6qxGCEu","0","0","0","0","in","1682292187076386816","1734074102275846411","rahmanandi40708","https://twitter.com/rahmanandi40708/status/1734074102275846411","","Malang"
"Mon Dec 11 04:33:23 +0000 2023","1734068840961859690","Kepemimpinan Ganjar-Mahfud adalah jawaban atas kebutuhan akan pemimpin yang dapat mempersatukan  bukan memecah belah  seperti yang terjadi pada kasus kepala desa yang tidak mendukung Prabowo-Gibran. @poddiumid LanjutGan https://t.co/pj3hZoOrUI","0","0","0","0","in","1683772385789636609","1734068840961859690","NasuFarhan","https://twitter.com/NasuFarhan/status/1734068840961859690","","Madiun"
"Mon Dec 11 04:30:46 +0000 2023","1734068182241980804","Kejujuran dan integritas Ganjar-Mahfud adalah kunci untuk membangun kepercayaan  berbeda dengan ketidakpercayaan yang muncul dalam kasus kepala desa dan politik Prabowo-Gibran. @NHastom LanjutGan https://t.co/H3sZpKEjAE","0","0","0","0","in","1681936027718680577","1734068182241980804","_davidchandra14","https://twitter.com/_davidchandra14/status/1734068182241980804","","Malang"
"Sat Dec 09 04:01:07 +0000 2023","1733335944462533107","Ini akan melumpuhkan kekuatan Jokowi dalam cawe2 Pilpres. Utk memenangkan Prabowo-Gibran. Dg kasus Butet ini  Penguasa sekarang tidak akan direkom  oleh rakyat. Artinya  kasus Butet ini samahalnya mengarahkan pilihan masyarakat ke paslon bukan no 2.","0","0","0","0","in","1659149724","1733335944462533107","ImamJumhuri","https://twitter.com/ImamJumhuri/status/1733335944462533107","","Sidoarjo-Indonesia"
"Thu Dec 07 03:26:50 +0000 2023","1732602540473430041","masih belum move on dari kasus kemarin jadi gamau milih prabowo atau gibran relatable banget sih ini emng gaes @SyahriniszNasyi  Gibran Duta Asam Sulfat https://t.co/S3oS8DJ9GR","0","0","0","0","in","1712790877272440832","1732602540473430041","putradaniiii","https://twitter.com/putradaniiii/status/1732602540473430041","https://pbs.twimg.com/media/GAtw0u8aMAAaYFx.jpg","Surabaya"
"Mon Dec 11 05:38:07 +0000 2023","1734085132506808354","@Heraloebss Orang2 kuat yg dukung Prabowo - Gibran kayaknya banyak yg abis kasus sama KPK tapi mandeg kelanjutannya","0","0","0","0","in","1191268020900941824","1734008598366408932","helmbiruku","https://twitter.com/helmbiruku/status/1734085132506808354","","Kota Surabaya, Jawa Timur"
"Tue Dec 05 23:57:29 +0000 2023","1732187467544137995","Gibran Rakabuming Raka menanggapi Cak Imin yang berjanji mengembalikan independensi KPK. Prabowo-Gibran ingin KPK fokus pada pencegahan  bukan hanya penindakan kasus.","0","0","0","0","in","1676135678403571713","1732187467544137995","tatisuharti01","https://twitter.com/tatisuharti01/status/1732187467544137995","","Madiun"
