"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Tue Dec 12 13:50:44 +0000 2023","1734571491445076128","Wiranto ngomongin urgensi menyelesaikan kasus Prabowo masih diem aja  nggak mau klarifikasi? @Madridista_zack Gemoy Penculik TangkapPRABOWO https://t.co/ruqqbyQGfU","0","0","0","0","in","1712798654862647296","1734571491445076128","Firahandayanih","https://twitter.com/Firahandayanih/status/1734571491445076128","https://pbs.twimg.com/media/GBJvkyGb0AAp1mE.jpg","Madiun"
"Sun Dec 10 10:15:18 +0000 2023","1733792496852058425","Sebagai mantan panglima kopassus  prabowo harus bertanggung jawap atas kasus penculikan aktivis 1997-1998 @peterdian SerunyaBareng AyahbowoGibran https://t.co/1y4jFnB2LG","0","0","0","0","in","1712775231499350017","1733792496852058425","Arifandreas76","https://twitter.com/Arifandreas76/status/1733792496852058425","https://pbs.twimg.com/ext_tw_video_thumb/1733792433706844160/pu/img/sl4xYtZ6JgcOlYQ1.jpg","Madiun"
"Thu Dec 07 03:26:50 +0000 2023","1732602540473430041","masih belum move on dari kasus kemarin jadi gamau milih prabowo atau gibran relatable banget sih ini emng gaes @SyahriniszNasyi  Gibran Duta Asam Sulfat https://t.co/S3oS8DJ9GR","0","0","0","0","in","1712790877272440832","1732602540473430041","putradaniiii","https://twitter.com/putradaniiii/status/1732602540473430041","https://pbs.twimg.com/media/GAtw0u8aMAAaYFx.jpg","Surabaya"
"Wed Dec 13 09:52:31 +0000 2023","1734873926860509626","Kasus 5 tahunan  diulang2 seperti kaset kusut. Presiden pun sdh silih berganti  kalo emang salah  kenapa bs nyapres? https://t.co/JqiiqZmOTX #DebatCapres "Prabowo"","0","0","0","0","in","1683996766520090624","1734873926860509626","IndriSuhermann","https://twitter.com/IndriSuhermann/status/1734873926860509626","https://pbs.twimg.com/ext_tw_video_thumb/1734849567844401153/pu/img/KCPrYMF9qA0pCs4j.jpg","malang"
"Mon Dec 11 03:35:49 +0000 2023","1734054353189888413","tanyain aja ke hati paling dalam  prabowo tuh benar-benar bersih dari kasus? @HerultNasyiah https://t.co/Lzmd90KRs5","0","0","0","1","in","1712682978764349440","1734054353189888413","AndiniResyaa","https://twitter.com/AndiniResyaa/status/1734054353189888413","https://pbs.twimg.com/media/GBCZPbNaUAAS715.jpg","Madiun"
"Tue Dec 12 01:16:48 +0000 2023","1734381757389271353","Fix ya  wiranto sendiri yang bilang. Prabowo terbukti dalam kasus penculikan  BEM UGM TikTok Shop Morning Sunda Ginting Litbang Kompas https://t.co/6adA9oq2df","0","0","1","1","in","1344992219652997121","1734381757389271353","RokhanaSti","https://twitter.com/RokhanaSti/status/1734381757389271353","https://pbs.twimg.com/ext_tw_video_thumb/1734381202214461440/pu/img/oIcReJOgVFKfWbCM.jpg","Jember, Jawa Timur"
"Fri Dec 08 02:32:29 +0000 2023","1732951249862185142","lambat laun Prabowo bisa saja turun inget ya kasus HAM gitu loh mau diungkit-ungkit lagi apa gimana @JokorhHidayat  Menolak lupa https://t.co/ip0pN3h0wd","0","0","0","0","in","1712788774953086977","1732951249862185142","AnandaDwitamiii","https://twitter.com/AnandaDwitamiii/status/1732951249862185142","https://pbs.twimg.com/media/GAyt-SAbAAAhddS.png","Probolinggo"
"Mon Dec 11 03:17:33 +0000 2023","1734049756241137707","wah jangan main tuduh kasus korupsi dong  siapa tahu prabowo lagi diet finansial @CalistafiSihomb https://t.co/BxWXItVWVn","0","0","0","0","in","1712393339247656960","1734049756241137707","AngkasavS","https://twitter.com/AngkasavS/status/1734049756241137707","https://pbs.twimg.com/media/GBCVD6Ba8AAiic_.jpg","Probolinggo"
"Tue Dec 12 13:37:44 +0000 2023","1734568218013151524","Prabowo  dulu Panglima Kostrad  terlibat kasus penculikan Sekarang dianggap calon pemimpin? Serius nih? @maapgapeduli Gemoy Penculik TangkapPRABOWO https://t.co/YYcMSFJpm7","0","0","0","0","in","1716743749089591297","1734568218013151524","ishaqadyatama","https://twitter.com/ishaqadyatama/status/1734568218013151524","https://pbs.twimg.com/media/GBJsmRmbUAA7ZNO.jpg","Pasuruan"
"Sat Dec 09 04:01:07 +0000 2023","1733335944462533107","Ini akan melumpuhkan kekuatan Jokowi dalam cawe2 Pilpres. Utk memenangkan Prabowo-Gibran. Dg kasus Butet ini  Penguasa sekarang tidak akan direkom  oleh rakyat. Artinya  kasus Butet ini samahalnya mengarahkan pilihan masyarakat ke paslon bukan no 2.","0","0","0","0","in","1659149724","1733335944462533107","ImamJumhuri","https://twitter.com/ImamJumhuri/status/1733335944462533107","","Sidoarjo-Indonesia"
"Tue Dec 12 10:03:51 +0000 2023","1734514394372214786","Prabowo seharusnya menyadari bahwa masyarakat mempertanyakan integritasnya sebagai calon presiden akibat kasus penculikan aktivis. @sriasihhsr  Gemoy Penculik https://t.co/Q2Mye25Zlz","0","0","0","0","in","1676981198407729152","1734514394372214786","saipulzae","https://twitter.com/saipulzae/status/1734514394372214786","https://pbs.twimg.com/media/GBI7pPvbAAATj0r.jpg","Kediri"
"Mon Dec 11 04:54:18 +0000 2023","1734074102275846411","Pemimpin seperti Ganjar-Mahfud memahami bahwa keberagaman politik adalah kekayaan  bukan ancaman seperti yang terlihat pada kasus Prabowo-Gibran. @Yuniawa29  LanjutGan https://t.co/Qxy6qxGCEu","0","0","0","0","in","1682292187076386816","1734074102275846411","rahmanandi40708","https://twitter.com/rahmanandi40708/status/1734074102275846411","","Malang"
